,grade,male,raceeth,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore
424,10,0,White,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,225.0,20.0,1.0,1,0,926.0,L
416,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,25.0,1.0,1,0,987.0,H
3297,9,0,White,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,55.0,32.0,1.0,1,0,362.0,L
0,11,1,White,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,450.0,25.0,1.0,1,0,1173.0,H
2104,10,1,White,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,1250.0,L
1481,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,31.0,1.0,1,1,2144.0,H
1409,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,0,1,356.0,H
2591,10,1,Hispanic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1,1,1400.0,L
2777,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,264.0,30.0,1.0,1,0,2402.0,L
976,10,1,Black,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,31.0,1.0,1,1,2162.0,L
1269,10,1,White,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,21.0,1.0,1,0,996.0,L
176,10,0,Black,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,29.0,0.0,1,1,1392.0,L
2727,10,1,Hispanic,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,261.0,30.0,1.0,1,0,1812.0,L
2043,9,0,Hispanic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,45.0,20.0,1.0,1,0,1250.0,L
512,10,1,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,28.0,1.0,1,0,507.0,L
536,10,0,Hispanic,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,0,898.0,L
1286,10,1,White,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,24.0,1.0,1,0,1233.0,L
919,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,17.0,1.0,0,1,356.0,H
1462,10,0,White,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,5.0,1.0,1,1,2080.0,L
361,10,0,Native Hawaiian/Other Pacific Islander,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,365.0,25.0,1.0,1,0,2183.0,L
1812,11,0,Hispanic,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,80.0,25.0,1.0,1,0,2183.0,H
2517,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,30.0,1.0,1,0,316.0,H
1139,10,0,Black,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,30.0,1.0,1,1,1276.0,H
3397,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,30.0,1.0,1,1,2999.0,H
1855,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,35.0,1.0,1,1,2085.0,H
399,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,350.0,32.0,1.0,1,0,1295.0,L
336,10,1,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,0,1327.0,H
766,10,0,Asian,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,630.0,28.0,1.0,1,0,899.0,L
1348,11,1,Hispanic,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,28.0,1.0,1,1,3201.0,H
1737,9,0,Hispanic,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,25.0,1.0,1,1,2942.0,L
434,10,1,White,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,30.0,1.0,1,1,2966.0,L
2284,10,1,Asian,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,235.0,35.0,1.0,1,1,1095.0,H
1054,10,0,Black,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,1,2532.0,H
2168,10,1,White,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,15.0,1.0,1,0,247.0,H
2718,11,0,Asian,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0,26.0,1.0,1,1,1095.0,H
2572,10,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,205.0,21.0,1.0,1,0,434.0,L
2619,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,20.0,1.0,1,0,690.0,H
2971,9,0,White,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,9.0,1.0,0,0,120.0,H
407,10,0,Black,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,30.0,1.0,1,1,1723.0,L
1262,9,0,White,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,450.0,20.0,1.0,1,0,1079.0,L
2158,10,1,Native Hawaiian/Other Pacific Islander,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450.0,24.0,1.0,1,0,1387.0,H
2873,10,0,Hispanic,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,275.0,40.0,1.0,1,1,1763.0,L
3289,10,1,American Indian/Alaska Native,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,450.0,24.0,1.0,1,0,432.0,L
1317,9,0,American Indian/Alaska Native,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,28.0,1.0,1,1,3261.0,L
1329,11,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,35.0,1.0,1,0,1692.0,H
1937,10,0,Hispanic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,360.0,28.0,1.0,1,1,2886.0,H
2696,11,1,Asian,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,500.0,35.0,1.0,1,1,2085.0,H
2762,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,420.0,20.0,1.0,1,0,2361.0,H
380,11,1,Black,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,1.0,1,0,1387.0,L
1866,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,17.0,1.0,1,0,996.0,H
2029,11,1,White,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,25.0,1.0,1,0,1680.0,H
2404,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,20.0,1.0,1,0,846.0,L
2084,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,360.0,25.0,1.0,1,0,929.0,H
3040,9,0,Hispanic,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,245.0,25.0,1.0,1,0,2878.0,H
2454,11,0,Hispanic,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,20.0,1.0,1,1,2640.0,H
2677,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,30.0,1.0,1,1,1378.0,H
578,11,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,20.0,1.0,1,0,1680.0,H
478,10,0,Hispanic,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,250.0,20.0,1.0,1,1,3000.0,L
2027,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,24.0,1.0,1,0,1680.0,H
3340,10,1,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,20.0,1.0,1,0,850.0,L
2181,10,1,White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,640.0,20.0,1.0,1,1,1900.0,H
3119,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,24.0,1.0,1,0,1526.0,H
419,10,1,White,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,650.0,25.0,1.0,1,0,865.0,L
625,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,25.0,1.0,1,0,2748.0,H
3004,10,1,Hispanic,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,450.0,25.0,1.0,1,0,2569.0,L
39,9,0,More than one race,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,40.0,13.0,1.0,1,0,1380.0,L
1167,11,0,White,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,210.0,14.0,1.0,1,0,996.0,L
1480,10,1,White,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,0,0,1064.0,H
2776,9,1,White,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,375.0,28.0,1.0,1,0,1317.0,L
1059,10,1,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,235.0,12.0,1.0,1,0,1828.0,H
1970,10,0,Black,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,55.0,20.0,1.0,1,0,754.0,L
80,10,1,White,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450.0,10.0,1.0,1,0,1173.0,H
946,11,0,Black,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,45.0,17.0,1.0,1,1,2640.0,H
73,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,260.0,17.0,1.0,1,0,636.0,H
2066,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,24.0,1.0,1,0,276.0,L
1125,11,1,White,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,15.0,1.0,1,0,247.0,H
556,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,220.0,24.0,1.0,1,0,690.0,L
2328,10,1,White,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,20.0,1.0,1,0,887.0,H
3172,10,1,Hispanic,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,285.0,35.0,1.0,1,1,2149.0,L
1252,11,1,Hispanic,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,60.0,30.0,1.0,1,1,3138.0,L
2969,10,1,Hispanic,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,180.0,15.0,1.0,1,0,1489.0,L
2858,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,20.0,1.0,1,0,846.0,H
2670,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,28.0,1.0,1,1,1378.0,H
590,10,0,White,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,32.0,1.0,1,0,316.0,H
1894,10,0,Black,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,20.0,1.0,1,1,2532.0,H
2604,10,1,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,160.0,20.0,1.0,1,1,1900.0,H
541,9,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,1.0,1,0,1387.0,L
1864,11,1,White,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,200.0,20.0,1.0,1,1,2640.0,L
1461,9,1,Black,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,270.0,24.0,1.0,1,0,996.0,L
507,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,25.0,1.0,1,0,1233.0,H
1181,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,20.0,1.0,1,0,1489.0,H
2792,9,1,White,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,135.0,22.0,1.0,1,0,1471.0,L
488,10,1,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450.0,25.0,1.0,1,0,930.0,H
1124,11,0,White,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,13.0,1.0,1,0,196.0,L
2552,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,28.0,0.0,1,1,502.0,H
1541,10,0,Asian,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,480.0,20.0,1.0,1,1,2203.0,H
388,10,0,White,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,30.0,1.0,1,0,1064.0,H
3109,11,0,White,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,34.0,1.0,1,1,1988.0,H
1290,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,0,1,356.0,H
861,11,0,Hispanic,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,290.0,22.0,1.0,1,0,1347.0,H
2514,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,20.0,1.0,1,1,1276.0,H
815,10,1,Hispanic,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,225.0,25.0,1.0,1,1,3000.0,L
1086,10,1,White,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,25.0,1.0,1,1,2203.0,H
2849,10,1,White,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,20.0,1.0,1,0,389.0,H
1576,10,1,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,22.0,1.0,1,0,632.0,H
3239,9,1,Hispanic,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,280.0,19.0,1.0,1,0,227.0,H
2890,10,1,White,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,30.0,1.0,1,0,366.0,H
1279,10,1,Hispanic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,275.0,30.0,1.0,1,1,2144.0,L
604,10,0,Hispanic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,140.0,24.0,1.0,1,0,754.0,L
2712,10,1,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,240.0,25.0,1.0,1,1,2203.0,H
352,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,20.0,1.0,1,0,1087.0,H
323,10,1,White,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,20.0,1.0,1,0,850.0,H
2907,10,1,White,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,35.0,1.0,1,1,2966.0,H
2622,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,280.0,20.0,1.0,1,0,690.0,H
2553,11,0,Hispanic,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,275.0,20.0,0.0,1,1,502.0,H
1655,10,1,Asian,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,275.0,25.0,1.0,1,0,754.0,L
2162,10,0,Hispanic,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,270.0,25.0,1.0,1,1,2255.0,L
1405,10,0,White,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450.0,20.0,1.0,1,0,1750.0,H
2550,10,1,White,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,280.0,30.0,0.0,1,1,502.0,H
1699,10,0,Asian,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,240.0,21.0,1.0,0,1,575.0,L
1705,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,13.0,1.0,1,0,1733.0,H
2067,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,15.0,1.0,0,1,356.0,H
622,11,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,15.0,1.0,0,1,915.0,H
2387,10,1,White,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,55.0,18.0,1.0,1,0,362.0,H
2723,11,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,90.0,35.0,1.0,1,0,1812.0,H
3380,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,20.0,1.0,1,0,2748.0,H
1831,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,25.0,1.0,1,0,929.0,H
1274,10,0,Hispanic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,440.0,16.0,0.0,1,1,626.0,L
163,10,1,White,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,20.0,1.0,1,0,1526.0,H
1753,10,0,Black,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,17.0,1.0,1,0,762.0,L
2047,10,0,White,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,235.0,21.0,1.0,1,0,1828.0,L
3254,9,0,Hispanic,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,30.0,1.0,1,1,2532.0,L
2541,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,225.0,15.0,1.0,0,1,915.0,H
408,11,1,Hispanic,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,200.0,25.0,1.0,0,1,398.0,H
142,11,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,215.0,15.0,1.0,1,0,774.0,H
22,11,0,White,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,25.0,1.0,1,0,509.0,H
1770,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,420.0,25.0,1.0,1,0,929.0,H
1005,10,0,White,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,300.0,30.0,1.0,1,1,1046.0,H
641,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,450.0,24.0,1.0,1,0,1750.0,H
2135,10,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,330.0,31.0,1.0,1,0,2041.0,H
1343,10,1,Hispanic,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,24.0,1.0,1,0,1273.0,L
384,9,1,White,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,28.0,1.0,1,0,1526.0,L
888,10,0,Black,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,30.0,1.0,1,1,2999.0,L
2531,10,1,Black,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,250.0,25.0,1.0,1,1,1723.0,L
1085,10,1,American Indian/Alaska Native,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,45.0,15.0,1.0,1,0,300.0,L
531,11,0,Asian,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,250.0,31.0,1.0,1,1,2646.0,H
1853,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,350.0,32.0,1.0,1,0,1101.0,H
1935,11,0,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,450.0,20.0,1.0,1,1,1640.0,H
3102,9,1,White,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,450.0,20.0,1.0,1,0,276.0,H
3306,10,1,Asian,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,60.0,30.0,1.0,1,0,1347.0,L
1932,10,0,Hispanic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,150.0,23.0,1.0,1,1,2144.0,L
1671,11,0,White,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,28.0,1.0,1,0,1897.0,H
2109,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,27.0,1.0,1,0,850.0,H
1148,10,0,White,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,16.0,1.0,1,0,149.0,L
786,10,1,White,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,0,926.0,H
1585,10,0,White,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,0,1233.0,H
